Gy gesamt
16,03
19,74
21,42
27,02
28,56
32,06
33,74
33,95
33,88
33,04
42
51,87
46,41
29,12
34,72
42,63
59,92
51,59
63
62,93
27,72
35,28
27,79
17,64
10,5
10,29
7,98
12,04
13,37
17,71
17,71
19,11
21
19,88
20,44
23,94
29,33
28,35
28,56
30,45
31,29
34,02
36,12
38,43
39,62
38,99
42,28
42,84
45,22
46,83
52,01
52,57
52,5
50,68
54,6
56,35
56,91
57,68
60,06
62,93
65,1
65,45
66,01
65,38
69,93
73,08
74,2
72,52
71,82
70,91
70,98
74,13
73,99
77,35
74,34
74,06
65,66
66,36
62,86
85,68
91,84
67,9
44,87
30,31
35,56
34,37
28,07
37,24
30,87
25,2
27,09
26,46
32,97
33,32
30,24
31,5
30,1
32,34
33,6
34,37
33,32
36,68
37,73
38,85
41,44
43,4
46,27
47,53
48,86
48,65
52,78
54,95
54,18
53,41
61,67
55,02
62,02
57,68
53,27
58,59
57,33
55,16
56,28
56,07
57,68
54,18
49,98
44,94
44,8
45,15
42,77
41,79
36,12
34,86
33,32
28,77
24,08
24,08
24,15
24,85
23,17
19,81
20,44
19,39
21,21
24,78
27,37
29,33
31,22
10,43
46,76
19,46
20,09
20,93
23,45
28,84
22,89
25,27
22,19
23,24
25,48
26,6
23,17
23,45
24,78
24,08
24,29
23,03
23,73
26,32
27,86
28,56
31,08
32,76
34,72
35,07
36,61
38,64
38,57
40,39
41,79
42,7
44,73
45,36
45,5
46,62
48,65
49,98
51,73
52,01
51,73
54,04
55,72
55,93
55,93
56,28
57,12
56,14
55,02
53,06
52,71
53,27
52,99
50,89
50,47
52,29
54,04
55,16
54,11
53,48
54,04
53,55
53,27
57,61
58,66
59,01
38,43
11,27
27,72
18,27
30,17
30,17
23,38
25,34
27,23
24,5
22,12
24,01
23,87
26,81
24,92
25,55
28,56
30,17
31,85
33,11
34,51
34,79
36,75
37,94
37,24
37,03
37,45
38,15
38,01
40,32
39,62
51,1
41,16
43,75
39,06
37,94
40,67
43,33
44,45
44,17
38,15
35,63
36,75
37,8
38,57
34,58
31,64
30,52
25,48
26,11
24,85
22,26
21,7
24,01
23,87
23,1
25,27
25,83
26,67
26,6
30,66
37,03
40,46
43,47
47,88
48,23
39,69
28,91
24,36
26,46
26,95
44,24
56,28
43,33
56,35
59,71
49,21
39,9
29,75
22,68
19,67
20,16
18,41
18,48
19,25
19,46
21,7
23,38
24,78
22,19
22,33
22,26
24,01
28,56
29,12
31,64
32,97
35,07
37,1
40,39
41,65
39,76
40,32
40,74
45,29
44,24
44,52
47,6
53,27
55,02
58,17
62,16
65,73
68,25
69,86
71,47
72,1
69,86
70
70,49
72,66
72,59
72,73
72,1
73,43
75,46
73,78
74,06
73,22
73,29
74,2
73,08
71,82
70,91
66,36
60,62
56,63
63,77
84,56
94,15
81,34
41,86
47,04
46,97
33,95
34,79
27,37
28,77
29,96
27,79
26,04
29,12
31,57
33,32
35,63
37,31
38,08
39,83
43,68
45,71
47,39
48,65
54,04
49,14
48,02
47,39
50,54
51,94
52,22
52,57
68,74
56,77
52,85
59,22
62,58
58,73
62,02
56,91
57,61
59,22
60,13
61,04
58,03
57,96
56,14
50,89
48,86
49,35
47,18
47,81
42,63
38,29
34,65
35,56
36,96
33,46
30,1
28,91
27,44
24,22
22,4
19,53
22,12
23,52
23,31
21,98
26,81
29,12
30,52
30,45
39,48
50,05
54,81
28,56
51,38
32,69
22,19
23,59
27,3
22,96
22,89
16,66
18,55
24,57
25,55
24,43
23,03
24,01
28,28
28,42
27,58
27,3
30,66
29,82
31,64
34,44
37,38
38,08
39,13
40,04
41,16
43,75
47,39
45,01
46,9
48,02
50,61
52,57
53,41
53,76
55,65
57,68
56,84
55,86
56,7
56,77
60,76
61,74
63,21
62,09
62,51
63
61,18
62,09
62,37
63
63,35
63,49
63,7
63,63
61,6
61,81
61,53
62,79
62,58
61,74
60,41
59,71
68,46
83,86
73,99
53,97
29,82
42,21
35,14
33,6
32,48
28,84
25,76
22,05
21,98
22,26
27,93
27,93
24,43
24,57
25,13
25,97
27,44
29,75
33,46
33,6
32,2
35,28
37,17
37,38
37,31
34,72
38,22
35,77
39,97
39,13
40,04
40,6
39,55
44,87
43,89
41,79
41,58
40,04
41,79
43,75
44,66
42,42
41,72
43,19
42,98
41,3
39,76
38,64
39,69
38,78
37,17
35,42
31,78
32,83
28,77
27,02
25,76
24,57
25,27
23,1
19,53
20,44
22,82
25,97
31,29
38,57
44,73
41,23
39,48
30,59
25,62
19,67
15,96
58,59
61,18
18,48
42,14
58,59
56,35
44,87
30,1
25,06
21,91
24,5
22,33
24,64
27,51
26,39
29,68
31,08
36,61
37,52
37,87
40,39
39,06
43,19
46,83
48,72
47,53
50,05
54,32
55,93
57,47
59,78
61,11
65,17
64,96
67,34
66,78
67,97
69,86
71,4
72,66
73,01
73,85
75,67
75,95
76,37
78,89
78,47
77,28
78,47
80,57
79,24
77,35
74,62
75,39
79,52
78,75
85,05
77,91
86,8
84,49
83,3
80,5
80,08
87,08
108,57
117,6
89,6
39,62
18,06
32,2
21,7
23,66
27,51
29,33
30,66
31,99
34,58
36,89
38,29
37,03
39,27
41,16
43,75
48,44
48,79
49,77
48,86
47,32
46,41
48,86
49,07
48,3
50,75
53,41
55,65
57,68
57,68
61,32
64,89
66,08
66,64
62,79
60,76
60,69
63,7
59,64
60,06
58,87
56,14
54,39
54,32
53,48
54,53
54,18
54,39
52,5
49,84
43,68
46,34
42,35
42,07
39,97
42,42
37,59
34,72
28,77
29,96
29,82
27,93
29,33
27,16
26,67
31,43
37,66
46,48
56,21
45,29
14,98
38,64
28,49
11,69
28,14
27,93
28,07
27,93
24,92
22,68
23,52
28,7
30,87
29,54
32,06
34,79
34,16
34,51
37,73
38,5
39,76
40,88
43,05
48,3
52,99
55,72
58,8
58,45
59,57
62,16
63,98
64,33
66,15
67,62
69,16
68,6
65,59
67,41
68,74
70,49
72,66
74,2
72,59
73,43
71,61
71,54
71,61
72,87
74,69
72,45
74,06
74,2
75,18
76,09
76,44
73,78
71,61
72,73
70,42
68,25
71,47
79,94
92,4
103,67
77,14
47,04
41,93
39,06
38,15
39,41
31,43
32,2
32,13
33,95
37,66
41,58
42,07
40,95
40,81
41,79
44,8
48,51
50,89
50,12
47,11
49
50,96
53,41
54,46
53,83
51,73
48,58
50,54
57,75
53,06
59,43
56,84
61,04
58,66
55,09
53,34
46,9
44,59
49,35
45,78
47,32
49,7
45,36
43,26
41,72
41,79
34,93
37,52
38,01
35,63
30,66
28
26,67
27,65
29,54
28,35
25,83
25,41
24,36
23,94
25,41
24,71
21,77
24,36
28,35
38,64
44,45
27,37
10,01
35,63
33,53
15,61
26,11
32,83
33,74
27,65
22,33
22,19
24,01
26,25
27,3
26,18
27,16
29,12
32,97
35
35,49
34,93
38,29
41,02
44,52
43,54
42,77
45,43
50,12
50,96
51,94
52,01
52,43
53,2
55,86
58,45
56,77
56,91
59,57
57,26
61,32
61,39
62,72
63,63
63,14
67,9
68,95
71,33
72,17
71,33
72,31
70,56
72,24
71,12
70
67,06
65,73
64,82
64,89
64,33
60,9
57,4
61,25
68,18
72,73
77,35
83,37
91,07
92,12
82,39
59,29
50,54
55,51
54,88
57,89
47,6
54,39
43,89
32,97
32,97
28,63
31,43
35,56
39,9
39,83
40,04
42,63
44,66
45,08
45,64
47,39
49,49
49,35
52,01
54,67
59,36
60,48
60,62
61,95
60,83
64,05
67,06
61,39
56,98
56,7
61,18
63,07
61,81
62,02
63
58,87
54,6
55,3
57,82
55,37
56,28
56,35
55,16
52,57
47,95
43,68
39,97
37,31
36,26
35,63
34,44
32,62
32,34
31,15
24,92
19,6
22,33
25,76
29,05
31,78
38,15
40,74
40,04
37,87
52,08
63,35
36,47
30,66
63,21
21,21
20,02
25,97
32,06
33,25
25,62
19,18
18,48
21,77
25,76
26,04
27,23
25,06
26,74
29,19
30,52
29,4
30,73
32,06
33,11
33,39
35,63
39,13
39,2
38,99
38,01
40,88
42,77
45,29
48,09
50,75
53,34
52,71
51,66
51,17
51,52
55,72
54,39
51,73
54,25
57,68
57,47
59,71
59,85
63
64,75
64,54
62,93
59,01
58,59
59,29
59,36
58,03
53,9
54,81
55,79
58,1
55,44
54,6
50,33
46,97
48,79
50,54
50,19
67,9
79,45
90,16
58,45
39,9
47,39
24,64
34,79
27,79
28,21
27,65
25,83
27,58
28,07
25,69
26,46
28,42
27,37
29,75
30,73
28,7
28,77
29,61
29,96
30,03
32,62
31,71
34,44
30,87
29,89
30,87
31,64
31,36
31,64
32,55
33,18
37,1
39,9
41,72
43,19
42,14
41,72
41,93
41,02
43,82
44,52
45,36
44,87
41,58
41,09
40,81
39,34
35,84
33,32
33,74
30,73
28,63
26,81
23,52
23,45
25,83
25,48
23,45
22,89
22,05
23,73
25,06
31,22
31,85
30,24
24,22
43,82
54,32
31,08
21,21
46,34
32,62
33,25
24,43
19,81
19,67
19,11
15,75
15,96
18,97
23,52
26,95
25,83
25,55
26,04
28,21
31,29
33,67
30,8
29,75
29,54
30,03
30,87
33,95
38,29
38,64
38,08
40,25
40,6
42,14
44,17
45,92
46,69
48,3
49,84
49,07
51,17
54,11
54,81
61,95
60,9
61,88
63,49
65,59
67,97
67,62
67,2
66,29
64,82
62,23
63,7
64,47
65,31
65,38
66,92
69,37
69,09
65,1
65,38
67,13
69,02
70,84
79,52
86,1
94,71
94,64
89,25
72,1
57,05
48,44
77,21
85,05
64,96
71,96
57,47
49,21
39,9
29,33
26,39
27,44
22,68
23,17
26,32
27,58
25,97
23,24
24,43
27,37
28,49
30,73
32,27
33,67
33,18
33,04
35,77
36,33
39,13
42,14
42,14
44,17
46,97
48,86
50,68
52,92
52,64
54,53
53,83
55,44
54,81
60,97
54,39
46,69
49,98
48,37
48,58
46,83
49,77
44,66
41,51
40,04
42,7
40,88
38,99
32,13
31,57
27,93
29,4
28,84
25,69
18,9
17,29
20,86
24,5
24,64
26,11
23,17
23,1
19,88
17,99
14,98
23,45
38,5
31,99
30,31
48,58
48,02
30,17
24,22
33,25
27,3
19,95
21,21
21,07
25,06
25,27
27,16
28,14
25,41
24,01
25,55
28,07
26,81
25,27
25,41
28,07
28,42
30,17
31,64
31,29
31,71
50,68
34,65
36,12
38,57
40,74
45,29
47,25
46,34
44,31
45,78
49,28
49,98
50,54
53,9
55,65
56
55,79
54,25
56,21
56,42
57,47
57,19
59,29
62,09
65,03
68,04
67,41
63,42
60,9
60,13
55,16
56
54,18
54,39
52,71
54,74
52,71
56,07
60,34
65,73
74,62
45,36
32,06
44,66
25,69
43,96
23,52
15,96
16,03
19,25
19,53
19,81
19,53
23,17
24,43
26,11
26,18
27,16
29,26
29,33
31,57
31,15
32,9
32,41
33,32
35
35,21
37,38
38,85
40,88
41,02
41,09
40,32
43,75
39,06
38,36
42,35
39,83
40,11
42,98
43,4
42,35
42,84
42,42
44,38
46,97
47,81
47,74
44,73
44,87
44,03
42,49
35,77
36,75
36,61
35,28
