;FirstOcc;0;1
0;0.0;0.11353481768604112;0.033799182419744514
1;0.0;0.09856761128205449;0.03975274428212709
2;0.0;0.09011445604656365;0.0441955649798651
3;0.0;0.08216397492996241;0.04726572916486432
4;0.0;0.08166514469878072;0.045794391666960615
5;0.0;0.08973948823268763;0.04352707719179463
6;0.0;0.09892694614190323;0.04288791306269352
7;0.0;0.10170247331008098;0.04584902989089984
8;0.0;0.08448738196669658;0.04541043500732854
9;0.0;0.08567656756615427;0.048097787988124155
10;0.0;0.08583682679519655;0.04901827597046421
11;0.0;0.07324378733794579;0.045423550471984764
12;0.0;0.06332211255607179;0.04344987349591385
13;0.0;0.06723977201971032;0.04197464144955318
14;0.0;0.07682562143352156;0.04268184563110686
15;0.0;0.0877335279759126;0.045573547860346425
16;0.0;0.09673531238066013;0.04557354786034644
17;0.0;0.10109656334989026;0.04152556564881105
18;0.0;0.10336172862376258;0.040091970907276245
19;0.0;0.09972841388924059;0.043340711593577996
20;0.0;0.07154034447583624;0.05079682461429039
21;0.0;0.07370054072689469;0.0565802863455408
22;0.0;0.08257408686002565;0.06217875702508939
23;0.0;0.1044433025276088;0.06672501234802061
24;0.0;0.1708068225918008;0.06694430978980628
25;0.0;0.12306381531424293;0.06442379239217116
26;0.0;0.09185024591014634;0.06459417888715983
27;0.0;0.0851944685426308;0.0652682794068301
28;0.0;0.08460311044304891;0.060882330571116916
29;0.0;0.07495831569764333;0.062457389058071064
30;0.0;0.07699035947815125;0.06782447774106283
31;0.0;0.09160035888869711;0.07317112004465627
32;0.0;0.11788294109233932;0.07360971492822763
33;0.0;0.11208936146590476;0.070171057731881
34;0.0;0.1135676623336882;0.06782699774300574
35;0.0;0.11003092527783032;0.0685730901363568
36;0.0;0.0898324451064133;0.07399596249871652
37;0.0;0.08280185436693899;0.07728542412550166
38;0.0;0.09216489557538876;0.08212926876875634
39;0.0;0.10846821332238654;0.09018038861180125
40;0.0;0.12673541448392633;0.10129331081521759
41;0.0;0.1661592877893867;0.1001968236062893
42;0.0;0.1657160394880569;0.0910011646990911
43;0.0;0.14586706137444905;0.08908836867904427
44;0.0;0.12028166430385223;0.10005324076832718
45;0.0;0.11384243166396024;0.11101811285761011
46;0.0;0.10609130074157413;0.12058186386675611
47;0.0;0.09838809829404738;0.12863378552860105
48;0.0;0.09579726649819764;0.1371009347832766
49;0.0;0.11754610327171011;0.15420613524255794
50;0.0;0.13829724526243348;0.15484713210034462
51;0.0;0.13456889726841614;0.15059205154733726
52;0.0;0.11571389017138001;0.14721118257735782
53;0.0;0.12307301318840003;0.15357080838914244
54;0.0;0.12103311003034578;0.15973559223253928
55;0.0;0.10518922266552244;0.16662607936266008
56;0.0;0.08219210051904069;0.17540725522305714
57;0.0;0.06622543183032903;0.18812650684662532
58;0.0;0.06546875223887538;0.1940908932628074
59;0.0;0.08729662895338464;0.20874499092342066
60;0.0;0.1292284502259905;0.22439013662076904
61;0.0;0.1869187181629809;0.22877608545648218
62;0.0;0.17904118511176892;0.27864532026476263
63;0.0;0.14304209563266823;0.2997082983205875
64;0.0;0.13857500046976545;0.2871313122612379
65;0.0;0.22013416369316274;0.23858026756007025
66;0.0;0.2499648944942946;0.15875599875009058
67;0.0;0.27817458577605636;0.11216626010636489
68;1.0;0.30029600509384047;0.08991687659047597
69;0.0;0.3135180178375302;0.08309402860340724
70;0.0;0.3224540957867682;0.06094498698305573
71;0.0;0.3004012486800619;0.06855779830638623
72;0.0;0.2598435486222245;0.07399092249483159
73;0.0;0.20910637590287962;0.0634150470690661
74;0.0;0.16291473767997833;0.052450174979782355
75;0.0;0.14758424956715888;0.052290727584135804
76;0.0;0.15321472136919634;0.05304191725414385
77;0.0;0.16830656240007258;0.05144893238973379
78;0.0;0.1577278230631074;0.04837876820473458
79;0.0;0.185878483212211;0.04401968029881938
80;0.0;0.20190215812844892;0.04593047177186599
81;0.0;0.20031667457037827;0.05329116835538464
82;0.0;0.19998814229283302;0.05855430695824043
83;0.0;0.1685064102404652;0.057416010626172215
84;0.0;0.1412927663610436;0.04712311996401619
85;0.0;0.12570760352735433;0.038500589680466143
86;0.0;0.1260361358048998;0.05429000548903355
87;0.0;0.13522028179300893;0.06844875094959332
88;0.0;0.14885081056695337;0.07605090953743932
89;0.0;0.16132441494184702;0.0810363324716559
90;0.0;0.16520109581688425;0.08958893270129721
91;0.0;0.1781052670957156;0.08980782923368281
92;0.0;0.1696071177817855;0.08664270679366128
93;0.0;0.14712337772709494;0.08796461963091717
94;0.0;0.12025715951971272;0.10120190347202325
95;0.0;0.13379268935458855;0.10734223184202214
96;0.0;0.13871537101195952;0.10887095665689354
97;0.0;0.138153734401263;0.10985874014565748
98;0.0;0.13341331136597712;0.11288050883880284
99;0.0;0.11035034548228295;0.11200331907166018
100;0.0;0.10591101554398219;0.10785470860073132
101;0.0;0.11247965334997356;0.10465419158796924
102;0.0;0.12245908940874639;0.10380861639065316
103;0.0;0.109317798306926;0.09964196499672565
104;0.0;0.10220399769470123;0.10050455020715476
105;0.0;0.10037875164084198;0.09637753157105305
106;0.0;0.10523998257552358;0.08597055354821939
107;0.0;0.12416344176214489;0.07983022517822097
108;0.0;0.11606986162948474;0.08028772007636238
109;0.0;0.10392353683658928;0.09055140162509065
110;0.0;0.0978933178731296;0.1035160670742149
111;0.0;0.11175737998554991;0.09540206172814555
112;0.0;0.11080819712486167;0.09424051265087871
113;0.0;0.10589327188375863;0.08637610204267891
